time,scenario,bus_id,V0,V2,V2_over_V1
2023-03-24T12:00:00.0,baseline,170,3.13749389545887e-5,0.00012563277726071294,0.00012454212570672682
2023-03-24T12:00:00.0,baseline,151,0.00019881826451524022,0.00011499036878815916,0.00011397010063212345
2023-03-24T12:00:00.0,baseline,68,7.84412128498755e-5,0.00012331976852308606,0.00012222973504577396
2023-03-24T12:00:00.0,baseline,56,0.00010429200427503021,0.00018829702041343863,0.00018676502086737112
2023-03-24T12:00:00.0,baseline,147,0.0004145895758492662,0.0003528210295497086,0.0003502843499324449
2023-03-24T12:00:00.0,baseline,76,0.00014844977697421886,0.00022494173130406823,0.00022313702850853504
2023-03-24T12:00:00.0,baseline,180,3.700743415417188e-17,3.700743415417188e-17,3.664102391502167e-17
2023-03-24T12:00:00.0,baseline,135,0.0003577083817873697,0.00024520007198013783,0.00024310160442114797
2023-03-24T12:00:00.0,baseline,48,0.00033666737264047454,0.00030822919772012313,0.00030598888038298915
2023-03-24T12:00:00.0,baseline,103,0.0002821530709874857,0.00024345802314651725,0.0002416596393734313
2023-03-24T12:00:00.0,baseline,109,6.61170820056065e-5,0.00011848655349257517,0.00011743613680575896
2023-03-24T12:00:00.0,baseline,32,0.00013448379940331188,0.0002145252486581244,0.00021278624502268987
2023-03-24T12:00:00.0,baseline,2,0.00011288984332946599,0.00015348401682644975,0.00015237993444786814
2023-03-24T12:00:00.0,baseline,155,4.907595818156046e-5,6.619345148432099e-5,6.558038123344075e-5
2023-03-24T12:00:00.0,baseline,51,6.605769707747718e-5,0.00016860592689867538,0.0001672209737591503
2023-03-24T12:00:00.0,baseline,53,6.263372248225193e-5,0.00015223781177925487,0.0001509205830057752
2023-03-24T12:00:00.0,baseline,106,4.8776536578270404e-5,6.164446238391941e-5,6.107914928783164e-5
2023-03-24T12:00:00.0,baseline,111,4.87497945976943e-5,6.168937461483077e-5,6.11112087481825e-5
2023-03-24T12:00:00.0,baseline,141,0.00020053429436649536,0.0001692185094098737,0.00016797369483115447
2023-03-24T12:00:00.0,baseline,93,0.00012723698941277794,0.00020430690639937756,0.0002027720678560111
2023-03-24T12:00:00.0,baseline,10,0.0002218633573168288,0.0001911955997488297,0.0001898131473983967
2023-03-24T12:00:00.0,baseline,154,1.2622399983479959e-5,8.929525610483803e-5,8.849478166213993e-5
2023-03-24T12:00:00.0,baseline,49,1.8305462830831506e-5,0.0001070703995700436,0.00010611277199393678
2023-03-24T12:00:00.0,baseline,5,0.00012143811256583748,0.0001762315061951051,0.00017495362328153854
2023-03-24T12:00:00.0,baseline,62,0.0002273288790929043,0.00018448447484086832,0.00018313989865428943
2023-03-24T12:00:00.0,baseline,90,0.00012778158122754294,0.00017068982852666182,0.0001694615503414803
2023-03-24T12:00:00.0,baseline,164,2.5634493564122873e-5,9.934611223638656e-5,9.845797218040331e-5
2023-03-24T12:00:00.0,baseline,86,0.00013238114668915466,0.00020963903395324263,0.0002079577069487673
2023-03-24T12:00:00.0,baseline,126,0.00020953044133440054,0.00016117477572661105,0.00015997477206193214
2023-03-24T12:00:00.0,baseline,152,0.000235596647915912,0.0001977369966098955,0.00019630995299029506
2023-03-24T12:00:00.0,baseline,71,0.00016101509303218382,0.00023551457774255744,0.00023347900393462843
2023-03-24T12:00:00.0,baseline,37,0.0002217931844918947,0.0001921027333119608,0.0001907157297362706
2023-03-24T12:00:00.0,baseline,6,0.0003003195161843348,0.00027398106312880645,0.0002719733647813113
2023-03-24T12:00:00.0,baseline,125,0.00011011176133940984,0.0001745000616250079,0.00017322575645797636
2023-03-24T12:00:00.0,baseline,98,0.00011976738869996647,0.00016080023568376092,0.0001596423891422614
2023-03-24T12:00:00.0,baseline,174,5.471275748691551e-5,0.00014402769511350205,0.00014282602620926667
2023-03-24T12:00:00.0,baseline,7,0.00011234291243592514,0.00018045005282902116,0.00017912408139181512
2023-03-24T12:00:00.0,baseline,140,0.00031422633765212774,0.00022498971404915776,0.00022304985687409944
2023-03-24T12:00:00.0,baseline,107,0.00029727925256807443,0.0002823479104784373,0.0002802832145108155
2023-03-24T12:00:00.0,baseline,102,0.00012047682013674251,0.0001616201051573848,0.00016045623587863827
2023-03-24T12:00:00.0,baseline,69,4.741538017477871e-5,6.425999712028305e-5,6.365923517911392e-5
2023-03-24T12:00:00.0,baseline,97,0.0003357028064565335,0.0002328344026621965,0.0002308350086926735
2023-03-24T12:00:00.0,baseline,4,4.821451980393856e-5,0.00011833766753339503,0.00011735368428727119
2023-03-24T12:00:00.0,baseline,136,0.0002688090228009845,0.00023625585370013922,0.00023450750775173552
2023-03-24T12:00:00.0,baseline,13,6.715711179714512e-5,0.00015567437069963867,0.00015438518012551958
2023-03-24T12:00:00.0,baseline,134,9.961566213788428e-5,0.00017601383255782553,0.00017460802387462808
2023-03-24T12:00:00.0,baseline,133,1.1702778228589004e-16,1.302423017985153e-5,1.28982999815702e-5
2023-03-24T12:00:00.0,baseline,148,8.003209583252854e-5,5.0853227798100725e-5,5.0383787288687065e-5
2023-03-24T12:00:00.0,baseline,118,0.00011213047430216383,0.00016077469392328377,0.00015961307797101608
2023-03-24T12:00:00.0,baseline,38,3.181216579333563e-5,9.355212965136361e-5,9.271088539115237e-5
2023-03-24T12:00:00.0,baseline,116,0.00011165328415373401,0.00017121773687383215,0.0001699726244432482
2023-03-24T12:00:00.0,baseline,66,0.00012608809662281845,0.00016755663974192767,0.00016635131688060045
2023-03-24T12:00:00.0,baseline,18,4.4146117482292036e-5,8.507916566022332e-5,8.429882986140777e-5
2023-03-24T12:00:00.0,baseline,132,0.00014644879843727659,6.157163939839122e-5,6.101968006240332e-5
2023-03-24T12:00:00.0,baseline,29,0.0001952380305849085,0.00016297692243636254,0.00016177055389241237
2023-03-24T12:00:00.0,baseline,78,0.000206829488322991,0.00017258686478343637,0.00017134495918061629
2023-03-24T12:00:00.0,baseline,74,0.00010607973832344153,0.0001865274924029426,0.00018509149015204115
2023-03-24T12:00:00.0,baseline,119,4.4132364422219455e-5,8.508052453912744e-5,8.430643785221469e-5
2023-03-24T12:00:00.0,baseline,42,0.00011842960459442631,0.0001590189874220989,0.0001578741965292675
2023-03-24T12:00:00.0,baseline,33,0.00031639679169813385,0.0002257790358979237,0.00022383050585565994
2023-03-24T12:00:00.0,baseline,28,0.00011011209983652893,0.00017559441209268086,0.00017431224927342008
2023-03-24T12:00:00.0,baseline,52,0.0003609614741129894,0.00024394157318139253,0.0002418544194550024
2023-03-24T12:00:00.0,baseline,121,0.00016097874254530805,0.0002318507613975854,0.0002298449531207767
2023-03-24T12:00:00.0,baseline,115,4.874845544959735e-5,6.168661598877235e-5,6.110847310311132e-5
2023-03-24T12:00:00.0,baseline,163,0.00021589598428947953,0.00012673118749752918,0.00012561193256940793
2023-03-24T12:00:00.0,baseline,58,0.00011164683645171401,0.00017029124791771057,0.00016905397230365727
2023-03-24T12:00:00.0,baseline,25,4.874858399612775e-5,6.168600158810582e-5,6.110786653817747e-5
2023-03-24T12:00:00.0,baseline,114,7.475215249498385e-5,0.00014013847840075536,0.00013897471307680384
2023-03-24T12:00:00.0,baseline,166,4.032171897637575e-5,0.00013462136083704335,0.00013347666350918428
2023-03-24T12:00:00.0,baseline,31,0.00010699914658203965,0.00018748638946523534,0.00018605076968299347
2023-03-24T12:00:00.0,baseline,44,0.0002993940755455685,0.00020447316125859173,0.0002027030101892035
2023-03-24T12:00:00.0,baseline,169,0.00027113569925895996,0.0001738050344071715,0.00017229065945837218
2023-03-24T12:00:00.0,baseline,129,0.00010027513251431187,0.00017376139710890685,0.00017242619916970042
2023-03-24T12:00:00.0,baseline,150,4.874888736799625e-5,6.168687620229684e-5,6.110873141227207e-5
2023-03-24T12:00:00.0,baseline,94,0.00011442870123486284,0.0001991013027022013,0.0001976194026433222
2023-03-24T12:00:00.0,baseline,99,0.00018881021576818156,0.00010062153368990688,9.97273360868224e-5
2023-03-24T12:00:00.0,baseline,47,4.532447878401508e-5,7.635879016434325e-5,7.565246706474444e-5
2023-03-24T12:00:00.0,baseline,73,1.0704166432753912e-5,8.997710393395355e-5,8.917135849186356e-5
2023-03-24T12:00:00.0,baseline,82,0.0001408192326001397,0.00021588680298471153,0.00021424759546992815
2023-03-24T12:00:00.0,baseline,79,0.00016093730347599801,0.00022843751966907633,0.0002264591049633876
2023-03-24T12:00:00.0,baseline,84,6.868726702973958e-5,0.00015807466790138786,0.00015676752654912265
2023-03-24T12:00:00.0,baseline,104,4.8748570587043354e-5,6.168600378312571e-5,6.110786635287705e-5
2023-03-24T12:00:00.0,baseline,124,5.233641528945917e-17,3.9073328764156943e-13,3.86864641231986e-13
2023-03-24T12:00:00.0,baseline,70,0.00021793005406763857,0.0001892040258319813,0.00018783945859061132
2023-03-24T12:00:00.0,baseline,8,0.00011732649303189193,0.0001928838422472701,0.0001914708247234339
2023-03-24T12:00:00.0,baseline,64,0.0001303233287172056,0.00010747337827623674,0.00010660190350409361
2023-03-24T12:00:00.0,baseline,91,0.00012482656464912455,0.00017644471886664874,0.0001751735304211626
2023-03-24T12:00:00.0,baseline,60,5.1552639907756636e-5,8.078684554330983e-5,8.005242025066008e-5
2023-03-24T12:00:00.0,baseline,158,0.00011721895009738129,0.00019716069633648965,0.00019557276022286302
2023-03-24T12:00:00.0,baseline,156,0.0001152853250243903,0.0001760031993203286,0.00017472472289919915
2023-03-24T12:00:00.0,baseline,144,0.00010461664058591655,0.0001812394364067155,0.00017985936065008
2023-03-24T12:00:00.0,baseline,22,4.875624063408697e-5,6.16774895589227e-5,6.11022579882583e-5
2023-03-24T12:00:00.0,baseline,11,0.0001536657792418835,0.0001516665600592006,0.00015034409911470183
2023-03-24T12:00:00.0,baseline,16,0.00010170919765569605,0.00018201300500260537,0.00018058704550178616
2023-03-24T12:00:00.0,baseline,40,0.00024417207239636366,0.00015665669552094935,0.00015528352400563764
2023-03-24T12:00:00.0,baseline,72,9.145941095497633e-5,0.00013276382299105203,0.00013159341293364035
2023-03-24T12:00:00.0,baseline,128,0.00024416980923858817,0.00015516395377276543,0.00015380357266024108
2023-03-24T12:00:00.0,baseline,145,4.8958629543689864e-5,6.373634030861567e-5,6.314202657056962e-5
2023-03-24T12:00:00.0,baseline,36,5.105619380213225e-5,5.837461160597398e-5,5.7830294424944725e-5
2023-03-24T12:00:00.0,baseline,138,0.00012065635940229061,0.00019928157985237463,0.00019778319466542764
2023-03-24T12:00:00.0,baseline,95,7.04618335477467e-5,5.525148776851017e-5,5.476062079799371e-5
2023-03-24T12:00:00.0,baseline,153,0.00028553811633445634,0.0001900746868134468,0.00018842431256519757
2023-03-24T12:00:00.0,pv,1,0.002433047701931311,0.002550940802982103,0.0025270177382545464
2023-03-24T12:00:00.0,pv,54,0.0005395082579683964,0.0008044708961418077,0.0007973274535647871
2023-03-24T12:00:00.0,pv,101,0.0005190399414484549,0.0008286723807756353,0.0008213438392295259
2023-03-24T12:00:00.0,pv,41,0.0005257622062751397,0.0008123427096758257,0.0008051617588721812
2023-03-24T12:00:00.0,pv,65,0.001845784178859161,0.0020286443146639416,0.0020104997358797463
2023-03-24T12:00:00.0,pv,168,0.0018547451512182242,0.0020115105604402777,0.0019933000033196574
2023-03-24T12:00:00.0,pv,159,0.0006254802838179056,0.0006990460210890234,0.0006936045253115061
2023-03-24T12:00:00.0,pv,88,0.0006492677491484949,0.0008784421644003974,0.0008704855658410951
2023-03-24T12:00:00.0,pv,26,0.0006408687519205983,0.0007070453826787027,0.0007011528156864772
2023-03-24T12:00:00.0,pv,77,0.0011215944877109067,0.0012619721868527317,0.0012503745710843797
2023-03-24T12:00:00.0,pv,24,0.0018031404492069045,0.0019744578374646794,0.001956575105452146
2023-03-24T12:00:00.0,pv,23,0.0022011615765616505,0.002352481379310289,0.002331285879276844
2023-03-24T12:00:00.0,pv,160,0.0022377411726747405,0.002378902639780911,0.002357202180240036
2023-03-24T12:00:00.0,pv,149,0.0005371999574883283,0.0008047296696778303,0.0007975999693825999
2023-03-24T12:00:00.0,pv,59,0.0006810757165491905,0.0009522403907796773,0.0009437618020522336
2023-03-24T12:00:00.0,pv,43,0.0006728644129009874,0.0006597155821856816,0.0006547329744117432
2023-03-24T12:00:00.0,pv,122,0.000610426923437717,0.0008068598203534632,0.0007993226235180251
2023-03-24T12:00:00.0,pv,175,0.0006287455526134211,0.0007963664719150934,0.0007888972611104268
2023-03-24T12:00:00.0,pv,39,0.0006252982436164359,0.0007905216396369477,0.0007830377961795318
2023-03-24T12:00:00.0,pv,143,0.0008445629901386428,0.0009777397423959035,0.0009686378442227362
2023-03-24T12:00:00.0,pv,112,0.0006315886232261436,0.0008048031876278682,0.0007973321627637751
2023-03-24T12:00:00.0,pv,34,0.0007695427623706997,0.0006301805110464782,0.0006246203808356847
2023-03-24T12:00:00.0,pv,137,0.001028374903826865,0.0011050944190943682,0.0010949234441471555
2023-03-24T12:00:00.0,pv,55,0.00220919306343933,0.002357671751759814,0.0023364238736822444
2023-03-24T12:00:00.0,pv,17,0.0006243133505879902,0.0007016494173828736,0.0006962141656730718
2023-03-24T12:00:00.0,pv,9,0.0005279758711875222,0.0008118910266453264,0.0008046984676684809
2023-03-24T12:00:00.0,pv,172,0.0006543318124956723,0.000670634983377474,0.0006655265244787008
2023-03-24T12:00:00.0,pv,12,0.002167664753385783,0.002292794728800311,0.0022718742069548514
2023-03-24T12:00:00.0,pv,20,0.0006757617133696095,0.0006979475060526217,0.0006919653325620258
2023-03-24T12:00:00.0,pv,14,0.0006303117189912086,0.000799484387410815,0.0007920506986168832
2023-03-24T12:00:00.0,pv,167,0.002224769845130285,0.0023742373453158982,0.0023527905079788326
2023-03-24T12:00:00.0,pv,127,0.0007531135742720045,0.0006553509556448051,0.0006505658875102028
2023-03-24T12:00:00.0,pv,123,0.0006178697272162008,0.000705449529653713,0.0006997134689811443
2023-03-24T12:00:00.0,pv,96,0.0006680681846135536,0.0006636672060924368,0.0006586615420091365
2023-03-24T12:00:00.0,pv,177,0.0006253005851738801,0.0007905237996842132,0.0007830399198980987
2023-03-24T12:00:00.0,pv,19,0.0022377439781970515,0.002380886915202811,0.0023591737942184397
2023-03-24T12:00:00.0,pv,179,5.233641528945917e-17,0.00016690923869765886,0.00016528838628081867
2023-03-24T12:00:00.0,pv,35,0.00080319043766244,0.0005871796161585779,0.0005820544541047651
2023-03-24T12:00:00.0,pv,131,0.0005405058350476233,0.0008195060380033169,0.0008122203033687457
2023-03-24T12:00:00.0,pv,21,0.0017619475247710626,0.0020406810315317238,0.002022917418538406
2023-03-24T12:00:00.0,pv,83,0.0006188522432071878,0.0007961015087558133,0.0007886557238855307
2023-03-24T12:00:00.0,pv,45,0.0007925619357948342,0.0009487466465086775,0.000940457109693562
2023-03-24T12:00:00.0,pv,139,0.000638896326442074,0.0008589209307957405,0.0008510738808915899
2023-03-24T12:00:00.0,pv,85,0.0006430524622538656,0.0007344041857360699,0.0007279574891563963
2023-03-24T12:00:00.0,pv,105,0.0012586009214333943,0.0014161190133421498,0.0014031651997193986
2023-03-24T12:00:00.0,pv,3,0.0017761756921931386,0.0020515728173522256,0.0020336834084883773
2023-03-24T12:00:00.0,pv,30,0.0006842777960097783,0.0008400263134786414,0.0008321653914234975
2023-03-24T12:00:00.0,pv,81,0.0007273488119340409,0.0006727431637972192,0.0006678288265030516
2023-03-24T12:00:00.0,pv,27,0.0006253064072565737,0.0007905291660471608,0.0007830452377715613
2023-03-24T12:00:00.0,pv,75,0.000776200249792029,0.0009693189711127266,0.0009608458407678466
2023-03-24T12:00:00.0,pv,50,0.0007745856523282906,0.0006277599290294096,0.0006222240099153194
2023-03-24T12:00:00.0,pv,162,0.0007129957219712093,0.0006453753907121106,0.0006405758549864523
2023-03-24T12:00:00.0,pv,63,0.0006253031416832454,0.0007905278520950633,0.0007830439747758462
2023-03-24T12:00:00.0,pv,92,0.0013702630088005816,0.0015386220946190575,0.0015246443650714693
2023-03-24T12:00:00.0,pv,120,0.0008057634266896468,0.0005952566590600545,0.00059004197021563
2023-03-24T12:00:00.0,pv,87,0.00066598788658787,0.0006631330244897029,0.0006581101129362585
2023-03-24T12:00:00.0,pv,117,0.0005928107793159283,0.0007497263979120887,0.0007434384505816201
2023-03-24T12:00:00.0,pv,178,2.543785606151099e-5,0.00017483064638888933,0.0001731535244795231
2023-03-24T12:00:00.0,pv,89,0.0007285401738713475,0.0006713862816872087,0.0006664809041640024
2023-03-24T12:00:00.0,pv,176,0.0006237463973889559,0.00078798879615764,0.0007804357949005336
2023-03-24T12:00:00.0,pv,161,0.0007623841817508499,0.0006483103124558249,0.0006435829726155961
2023-03-24T12:00:00.0,pv,146,0.0008372595311560727,0.0009265469537495515,0.0009184940068447526
2023-03-24T12:00:00.0,pv,142,0.0018345247093749708,0.002092659631739636,0.002074446039064926
2023-03-24T12:00:00.0,pv,80,0.0006553349923919348,0.0006707763667814198,0.0006656819207875093
2023-03-24T12:00:00.0,pv,113,0.0006200193709694357,0.0008867415273759984,0.000878665991782577
2023-03-24T12:00:00.0,pv,110,0.0006253013300354068,0.0007905249803921772,0.0007830411013247847
2023-03-24T12:00:00.0,pv,157,0.000707352499502932,0.0006605988957845049,0.0006557175855197748
2023-03-24T12:00:00.0,pv,57,0.0006294953105485699,0.0007938255371737705,0.0007864680697434685
2023-03-24T12:00:00.0,pv,165,0.0009912208427139229,0.0011228368809052325,0.0011124612058400261
2023-03-24T12:00:00.0,pv,173,0.0006205030963058862,0.0007863395732024905,0.0007789461916494772
2023-03-24T12:00:00.0,pv,171,0.0006733557255866443,0.000659352567320151,0.0006543831104175728
2023-03-24T12:00:00.0,pv,130,0.0012522213225631285,0.001451732579177311,0.0014385040612756917
2023-03-24T12:00:00.0,pv,67,0.0006047525520030991,0.0007753077194750131,0.000768152333479975
2023-03-24T12:00:00.0,pv,61,0.001157605966321836,0.0012465979493103678,0.0012351869860155315
2023-03-24T12:00:00.0,pv,15,0.0006337483477759784,0.0006911730334651256,0.0006858376592176944
2023-03-24T12:00:00.0,pv,108,0.0006011501624860869,0.0007398100183965715,0.0007335975385254557
2023-03-24T12:00:00.0,pv,100,0.0008058178662978886,0.000592476312924365,0.0005872952215617437
2023-03-24T12:00:00.0,pv,46,0.0007890042724484114,0.0009485952987822177,0.0009403064014374563
2023-03-24T12:00:00.0,pv,170,0.0006431361883585497,0.0007342626786026494,0.0007278186222463563
2023-03-24T12:00:00.0,pv,151,0.0006636912320726248,0.0009267464864163803,0.000918435984272399
2023-03-24T12:00:00.0,pv,68,0.0005695535768974143,0.0007932992112673244,0.0007862118775989926
2023-03-24T12:00:00.0,pv,56,0.0006276659764598289,0.000703693913510066,0.0006979016360410767
2023-03-24T12:00:00.0,pv,147,0.0018011683395166805,0.0021441226062912655,0.0021255591912392674
2023-03-24T12:00:00.0,pv,76,0.0006209120530657751,0.0007059078001042565,0.0007001771039367489
2023-03-24T12:00:00.0,pv,180,3.700743415417188e-17,3.700743415417188e-17,3.664102391502167e-17
2023-03-24T12:00:00.0,pv,135,0.0008765544687449917,0.0009054543638946405,0.0008976195082816451
2023-03-24T12:00:00.0,pv,48,0.001793213287356381,0.0020660127513884136,0.00204796356920312
2023-03-24T12:00:00.0,pv,103,0.0018287322321411262,0.0020569949101004576,0.0020387820292516443
2023-03-24T12:00:00.0,pv,109,0.0005820335806738877,0.0007820115068427228,0.0007750045342299331
2023-03-24T12:00:00.0,pv,32,0.0006286080641993656,0.0007046424952737873,0.0006988633903223625
2023-03-24T12:00:00.0,pv,2,0.0007486111105567668,0.0006649534075714649,0.0006601066642687938
2023-03-24T12:00:00.0,pv,155,0.0006211290389291167,0.0007921945150899286,0.0007847823034124419
2023-03-24T12:00:00.0,pv,51,0.0006633098212820606,0.0006856377591582059,0.0006799406106276597
2023-03-24T12:00:00.0,pv,53,0.000640500687842664,0.0007329604508784346,0.0007265489386609457
2023-03-24T12:00:00.0,pv,106,0.0006972520872765138,0.0008488321951300296,0.0008408592899741142
2023-03-24T12:00:00.0,pv,111,0.0006252978932836111,0.0007905232125915655,0.0007830393787917082
